i,j,k_index,velocity,sigma,SNR,R,Hbeta_flux,Hbeta_SNR,[OIII]5007_flux,[OIII]5007_SNR,Hbeta_index,Fe5015_index,Mgb_index
3,43,304,15.255534871480558,215.25553487148053,3.2907983101303895,0.00625278415021683,26.49081823662596,1.704180376580269,0.0,-0.0,4.850600690281515,0.851632231441173,1.547199580882662
3,44,305,47.22452943857152,-143.55673247055074,3.129371292822497,0.006252784150216904,24.891845615656084,1.0056077391811729,0.0,0.0,3.248493832833703,1.461796734641961,3.648918586188243
3,45,306,-3.2730353989821115,-55.23388095012397,3.1184543001459772,0.006256975771249424,22.16122482425582,1.6712837316309763,3.29123569677107,0.18295129782410294,1.0355214310626029,1.2163097088961004,4.345223400771058
3,46,307,10.423153080445795,-15.695654882411489,3.168809186285088,0.006265350600532661,24.925177067670504,2.9932953149974604,5.593875610171951,0.49737408508811765,4.314564836940107,3.4148164159098817,1.764369470351793
3,47,308,33.913021058974266,-23.308174429165838,3.0007632274975142,0.006277891896646648,16.485635263772718,1.9312423409236479,1.5277153154701713,0.13358959499276207,5.904774205890751,8.112729290766325,2.8242554064980636
3,48,309,30.90945829481954,-31.052395085760192,3.107164152467099,0.006294574755867535,37.048492452688414,2.2919988852567506,0.8027642099850397,0.03647629968989115,4.33195558005099,0.26130231960131645,2.158453162870588
3,49,310,20.728782062862294,53.47970214932946,3.1530985784286165,0.006315366356846514,22.15767262807427,1.2900104904988932,0.0,0.0,2.494071489664419,1.7508569576968083,1.9420704912918483
3,50,311,-0.38489296015093566,-9.032865958936394,3.146241319061013,0.006340226278136045,0.0,-0.0,13.266464960762054,1.0305485620072838,4.2889809105071635,3.2755212393055526,3.452873975576372
3,51,312,-15.175726067853487,-47.489600036349934,3.1823616646624777,0.006369106881469851,20.350397027896136,2.351468548386796,1.3590536987693438,0.11647345432900075,1.494533716344264,-5.495145680383491,3.4538270980844423
3,52,313,-23.89292942877719,-89.68215092494772,3.289536363940381,0.006401953752565256,22.858851035783594,1.5742767390888168,0.0,0.0,6.633169305783851,5.579309289064839,1.4814874014768924
3,53,314,-0.9948351203288317,-89.99467992050073,3.315839998102528,0.0064387061903113515,61.00453972443743,2.2274659585759897,21.569492371017745,0.5759870025634366,9.420665382457416,5.169008298968452,2.803979553321591
3,54,315,-6.344045014983928,59.037448563220394,3.3449338540488687,0.00647929773456911,37.04051909202339,1.31666702145103,1.9141650563323338,0.049730316999242075,8.556055322015805,10.314123297344628,3.550235466849255
3,55,316,-8.395542264127425,-4.9054497522846665,3.323746412735958,0.006523656722572014,22.118724330670055,2.56816107906725,6.112979382397018,0.5254535484600565,7.0371503060216725,4.802273048335079,-0.811300176311976
3,56,317,15.711377942250424,127.18503334373139,3.332206215619568,0.0065717068640911164,5.712942351603184,0.6973241269315396,3.425137376078031,0.31124009954601883,3.2748227521219873,0.9018976665447309,1.7926680554169263
3,57,318,24.988896157039665,-135.24357378078676,3.0509043244747427,0.006623367825660891,5.128629680460029,0.5877469978522221,15.020421010101451,1.2729270749063355,1.402626377953299,8.492939178517641,1.525648039203987
3,58,319,79.13563046329125,8.204628856151238,2.815695317686112,0.0066785558149316865,30.61639963088496,3.6656780379789593,0.0,0.0,7.597437868727437,2.3886395034706567,0.6200524744796887
3,59,320,-40.69414488471763,159.30585511528238,2.598120054338217,0.006737184156983528,7.952473967503336,0.4298882009809284,15.636982300332404,0.6195476023798315,4.638108916693809,1.3018085947440425,-0.783083856686039
3,60,321,-25.94865994379003,-225.94865994379006,2.432801941019911,0.006799163855211098,11.190433010588842,0.42519171474349193,0.0,0.0,-0.30291161203859607,1.222173708180706,0.7327892727468497
3,61,322,-12.336417535555796,-9.556464943166784,2.337844298496663,0.006864404130553383,38.539161105231706,4.454194221919486,3.8434149074463457,0.332369924700486,-1.4925218693495605,7.554341376171807,5.524885367104995
3,62,323,-16.980030767382694,-23.8246200941315,2.4663465965785965,0.006932812934004617,62.791070337902354,7.0342352044016865,3.59392355351414,0.30014298923423827,4.10316601973135,5.458928408261313,-0.15851958433598834
3,63,324,-77.99076070324702,-25.45667690114755,2.874713299512351,0.007004297428082212,42.42769130774709,5.221006632632999,3.7295957265337947,0.3407339439914162,4.331735919514559,5.442770219399403,1.9899521483301674
3,64,325,5.701995451218454,21.061733792721025,2.787051496135562,0.007078764434360035,34.0161166916494,1.999975570133794,4.504498069938529,0.19457088915021417,4.432501537060901,4.994652590232176,-0.3116851708291281
3,65,326,23.321364353797232,-42.16659703912189,2.870811755366425,0.007156120844835925,35.42462695166463,3.4195496361045965,0.0,0.0,3.4693430811578336,-5.657966338245173,-0.7822900390063354
3,66,327,-15.856704605297724,-13.624809203555863,2.798569371531699,0.007236273996154649,16.572746424575374,2.012853224379088,7.3187885602676115,0.6616295652176792,1.9268232758412798,-4.148848800563111,2.82774628960276
3,67,328,9.906671656575464,-26.193336478808266,2.460880465440929,0.007319132006048561,12.17263174263856,1.3945537249250508,8.135315915246263,0.690641173317674,3.643189800731312,-1.1000203654466816,2.086544314311036
3,68,329,15.819303506720255,-32.76014634212659,2.4470245775116557,0.007404604072405929,29.985295588361755,3.5143714996445654,7.059340981154465,0.6196830007709051,3.810545887156223,-1.5627262593031186,0.8461606746384477
3,69,330,10.934670925242454,-16.268899288980936,2.486689058301573,0.007492600735993514,37.020681182369444,4.513986824236424,6.719120931036668,0.6056751961133899,4.7447172112123726,7.806788080518943,1.682876506270522
3,70,331,-1.838294700170964,-14.27316676231702,2.32004331507003,0.007583034107924541,43.36558595865667,5.0354458372357405,14.733039122472002,1.2712475409281414,0.3710833414324348,4.048922070244852,-0.691007563417573
3,71,332,-156.52697638806796,-15.868568071200821,2.4008226552457117,0.0076758180637302355,79.12555096366363,9.407659145767608,13.941102091053542,1.2266654745311782,4.607382950966595,-1.5685777824993663,2.4163684430287016
3,72,333,-40.584208159478735,-22.933986665262868,2.256149625813337,0.007770868406156341,52.33031292668945,6.015046707125769,6.929229946237719,0.59507559311532,7.242358464154647,-3.1065565443642558,-0.30382432584899216
3,73,334,5.505974176873082,35.77071670695131,2.005987911654475,0.00786810299863659,94.92541996753114,3.341638939399396,0.0,0.0,7.568846294912509,1.1150771548584055,0.9825276048160602
3,74,335,-48.38142492196791,16.816384951327038,1.439476594355302,0.00796744187183457,45.29351468222094,1.9054274776770124,0.0,0.0,7.116435189630298,0.4181748046789351,-0.9769149152951552
3,75,336,-155.10387482047216,44.89612517952784,0.7029519279701383,0.008068807305778764,38.00486779660949,2.3859930228085195,7.187972083955827,0.33398895760069336,14.282332872641373,6.449984881846814,2.2307528111860133
3,76,337,-472.7801522003872,-435.2914127247446,0.44481560185050656,0.008172123889619243,81.26585406146282,1.8390289134333075,7.545831878866845,0.12492111503279447,1.1563938040778163,8.7913793361285,5.9910612176185385
